tweet_id,sentiment,author,content,gemini
1957674180,worry,blue_cat_online,[BBC] Malaria parasites becoming resistant to drugs  http://trunc.it/9yn5 ~ this is really not good as Malaria affects so many people,13
1957675512,hate,LauraSmetsers,@robinlefeber Ojee! That sucks...,11
1957677602,sadness,corithmalin,What's worse than a fever and sore throat? Cancelling a trip to see your little bro because of a fever and sore throat.,11
1957680374,worry,ShaneSakata,@Danisidhe Wow - that's one deep sleep!  Wish I could sleep like that -one little noise and I'm awake,12
1957682388,surprise,Errric,@vmysterrr are you serious!? that bloooooows,1
1957686687,neutral,theboinq,just wants to get it over and done with. I miss working,11
1957690755,worry,MzMonaLisa,@mhall214  youre not supposed to...,1
1957692870,worry,LianneThompson,is house bound with acute mumps  bad times.... whole day ov supernatural me thinks  x,11
1957696120,worry,LydiaLovesU,why have 3 people stopped following me  is it something I said??,13
1957698081,worry,Tink3rbell,Oh no  I wanted to go to sea but today the sun is not here!  SIGH!,11
1957701215,worry,Traacyy,i got a bruise on my foot out if nowhere!  it hurts!,11
1957703036,sadness,SamMlot,"Nooo! I'm ill  Must Have Paracetamol! Nice weather today, though.",11
1957705954,relief,wolvojon,Back at work,9
1957708971,sadness,Becca_x_,Is going to miss Reemer for a couple of months now the tour is over,11
1957711658,worry,3Easy,"@pete too early I'm afraid  op to take screw out week Tuesday. The family will going off, I'll me looking fir that Guinness ;)",9
1957713231,worry,RussellBfan90,@_hayles yer there must be-not sure tho-caught it off my brother but got it worse,13
1957714838,sadness,PawPrintHrt,knee surgery.... back home for about 6 weeks,11
1957718513,sadness,mizsedz,"@KINGmoney yep and its freezing, i hate winter  im literally wearing blackets",7
1957722183,happiness,Ali_Gardiner,"Looks like a beautiful day...and I am off work til Sunday, yay!! No bbq as yet though, gonna have to postpone my invitations",4
1957724787,worry,PoppyGOESrawr,agh! freaking out about going to Wales already! &gt;&lt; not packed!!,1
1957726936,worry,NorCalStang,Just watched hella home movies with my aunt and uncle. I miss the days where our whole family got along,11
1957728181,worry,HevRhi,Can't believe we're going through redundancies again! The government has well and truly screwed up..  Off with their heads!!,
1957730135,surprise,edziardo,"@vibzfabz Hey, you change your twitter account, and you didn't even tell me...",12
1957733849,sadness,imthrowinaparty,Guitar lessons tomorrow. ( I have to wake up early again.,13
1957736515,fun,kvegas911,"@eljefe1401 oh, joy. We have the Elmo potty video too.",1
1957738949,sadness,Memset_Martyn,"Some of the figures quoted are so wildly optimistic, they are the stuff of science fiction.  A bit disapointed in CIBER and SABIP",1
1957741318,enthusiasm,djcool_m,Anyone up this te of night? The tweets have slowed down  let me know ur out there and I'll follow u,9
1957742855,relief,MareikeMueller,"Working on a newsletter but I'd say I've got a writer's block atm  - take a deep breath and get on with it, girl...",9
1957744492,fun,supercracko,I want to play parachute games.,4
1957745868,hate,Sirvinya,What a gorgeous day!! And I'm going to be stuck in a lab for the next 9 hours or so,11
1957748430,neutral,Ediesedgwick83,@Sarahies this week has dragged a bit for me too  have an essay to write about the seaside then Im seeing eddie izzard tonight x,9
1957752116,worry,_algin_,"aw! I'm gonna miss my old username... nick jonas, shontelle layne, and sean kingston replied to my OLD USERNAME!  I'm gonna start all over",11
1957753845,sadness,princes_beth,hm...still workin on my contract.hmm...i'm feelin awful..,11
1957756693,worry,amyherndon,it makes me  when i see people replying to people that are only after followers and would never reply back,1
1957759448,worry,StaxxMcdouglas,On my way to work! I'm runnin late and I'm sooooo tired!,13
1957760580,neutral,mattlingard,Moodle Intro training this morning... ages since i've done that... and only 2 bookings,9
1957762573,worry,benbenbenbenben,"One of these days I'm going to delete something really important   Someone, please, restrict my access!",13
1958033549,worry,CristaltheGreat,@ShomariW LOL. PR is AMERICA!!! LMAO!!! He dont like me... theres nothing I can do!,5
1958035297,neutral,hopeless,Cashflow forecasts are fun but big red numbers aren't,5
1958037347,sadness,Big_Pants,@Wiccawise21   We're idiots.  Ok mostly I was skint but hell I could've done something......,1
1958040810,worry,kellyappleby,"Im regretting the alcohol I consumed last night, MY HEAD",11
1958042381,worry,sausheong,In KL now took wrong turn after Sg Besi now jam in city center,13
1958045010,neutral,Chappers67,@Damevegas am alive   but at work   finish at 1300   sun is out,9
1958046204,neutral,ggimmickgirl,It's cause you give me a reason to assume.  - http://tweet.sg,12
1958048623,worry,DoraShaunte,princess_I have to pack up my house today.. ButIneedhelp,13
1958050567,sadness,DollyMarya,afaik A LITTLE SAD THAT CROCCOS IS NO LONGER AVAILABLE FOR SALSA WED NIGHTS. BUMMER!!!!IENJOYED GOING THERE WED NIGHTS.,11
1958051997,worry,stevecrowther,My cold now seems to me settling on my chest  worried I am sounding like a typical man with flu !,13
1958054210,worry,maymaysun,is having brain blockage in musical thoughts,9
1958056953,worry,mrsfilan2,"@filanfurball sorry bout 2day  bloody typical,goin 4 a laydown now feel sick again,ooo this not nice x",11
1958058819,hate,xlisamx,sick of having constant bad dreams  grr,1
1958061059,sadness,QuizzicalDemon,"It's a beautiful day outside today, shame I'm stuck in the office with the blinds shut to stop glare.",2
1958064166,worry,a5haman,So sick &gt;.&lt; feeling shitty whole body aching!! Hope I get well before boo boo's grad show   sighs.........,11
1958066406,neutral,asdosanjh,needs 1000 words for 502 part 2 .... then freedom ..... until another few assignments and exams,13
1958067852,sadness,SParker09,@dannymasterson Miss you in that 70s show!!!!!!,9
1958069756,sadness,claire_berry,@sixjaw i can so sympathise with that,9
1958072829,relief,LilXavier,@hartluck Oooh but your not coming to Perth  that sucks but you still Rock!,12
1958074722,worry,tolranet,"sigh, still SEOs are submitting their client sites with part or no contact information on, I really don't know how to make them read",13
1958076248,sadness,Nad_d,i am living in ignorance  :@,11
1958079779,hate,Max_ElectroBoy,trying to draw some manga/anime for our new website ... very bad idea!   http://bit.ly/k6iOv,2
1958082200,sadness,mizsedz,i have the bigggest headache,11
1958083833,worry,JustmeKimDillon,@Parquette1 Haha! maybe I should try that. The insomnia is kickin' my butt,
1958087218,sadness,freeman1993,Have been rolling on the bed for the past 2 hours ... Still unable to sleep,11
1958088905,sadness,pink_soprano,@RedBaff I have popcorn and fruitcake now...but it's just not the same as Chocolate,11
1958091165,hate,SY94,don't want to go!!!,11
1958092948,neutral,rachyroo91,"never did sleep last night  feeling horrible today, time to call work I thinks...",11
1958094564,neutral,cheeyanie,done washing our clothes.. i'm so tired..,11
1958097082,worry,annnabelleee,@MGChislett  Is there going to be any more TAI TV? Ah I hope so,12
1958099201,surprise,sausheong,@sengming learning tat the scenic way  din plan to go town but somehow was herded there?,9
1958101472,hate,eppsie,IS ANYONE AWAKE?!?!?!?! oh my god i am dying here. i want to go to SLEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEP. :[,2
1958103791,worry,criticalhit,Oh man. I have been sick all night. I feel awful.,11
1958106557,neutral,Harry_Johnston,Work today,9
1958109052,sadness,nikitalikewoah,my head hurts,11
1958110598,worry,XercesdA,Mortified. could lose my job,1
1958113021,worry,130587,bahhhh.. cold weather is making my teeth hurt.,11
1958115243,boredom,axely,im bored.. RC is goin maintenance,2
1958117120,sadness,ShikhaBirdie,Want 2 transfer my Naini trip pictures 2my comp so I can upload thm on web bt i dnt hv my USB  Snt few via multimedia @ 5 Rs/pic. Expnsiv!,9
1958119401,worry,kevlarhead,Really wish I could have gone to @bikeradar this weekend,11
1958120487,worry,CiTay500,@billyraycyrus Please get a cell phone with a better camera on it... your pictures are real bad quality compared to those that Miley took,1
1958123217,happiness,Yukari_Fujii,Finally gonna try and fall asleep goodnight.. More like morn... I sleeP,9
1958126346,neutral,ASinisterDuck,"back soon, need to run to the shops and cut the grass",9
1958127848,empty,tmofee,@blue_cupcakes that busy wowsa .. okay my pizzas gonna be a while  sorry..,9
1958128886,neutral,richardireland,Mozzer cancelled tonight by the looks of it.,11
1958132254,neutral,ImranA,Guy coming to see my car is late,13
1958134519,sadness,jayohsee,@kaliie i'm sorry but LOL! what is this about? waitt... you think your mum would still let you do bday stuff this weekend?,5
1958136518,neutral,yharafauziyya,: nothing to do,2
1960123645,sadness,jdmabry,Dangit! I just got my Kiss Album in and it's the wrong color.,1
1960125938,sadness,desireefoo,"School is going to be absolutely horrible today. Peace out, '09",11
1960128542,worry,QueenBattlezone,is school over yet? Im ready for vacations already,12
1960131630,worry,mistymcnew,"My puppies killed my cat lastnight,they thought she was a stuffed animal.  RIP Meanie  http://yfrog.com/104m6wj",11
1960133927,neutral,Leahhh_x,castlebar doesnt have 3d so im going to galway to see the jb 3d movie but that could be next week or the one after that,9
1960137875,surprise,allenskd,"following people around, though there are so many.. where are the webdesign twitters!",13
1960140597,worry,b_____,"@KoSoVaR  got a limit sell @ .94 for even pretty much, cover commissions. Didn't like my entry on this one",9
1960143909,surprise,aNorthernSoul,Why can't I buy the Nokia N97?!? Amazon says &quot;cannot ship to this address.&quot;,13
1960146167,worry,shessofresh,"Ugh, I feel like shit-- gonna call out of my classes today  hope it doesnt affect my grade",1
1960149024,worry,imilse,ipod touch: worth the money? because i'm thinking of buying one. my ipod is dead since this morning,9
1960151240,worry,CKanicsar,"Wishes I was going to the pxy summer jam, but can never seem to win",11
1960152875,sadness,cley26,About to go to my last theater lunch  im gonna cry.,11
1960155373,worry,kristinpena,last night's paper writing session=still not done. I need to prioritize better.,9
1960159464,neutral,tomharlow3,just starting my day...a long Friday,9
1960162032,neutral,jasburgess,"my to do list is bananas, before i leave for Europe BOOOO",1
1960166165,sadness,whereamygoes,@xkaraxcupcakex  I'm sorry. This is all so sad.,11
1960168482,hate,SamBam911,@gprado Awww I HATE that one!!,7
1960170610,surprise,anithamathew,has a headache already?  boo,1
1960192806,empty,stefism,is so bored...,2
1960195075,sadness,telishamantini,"i've been sick for the past few days  and thus, my hair looks wierd.  if i didnt have a hat on it would look... http://tinyurl.com/mnf4kw",11
1960198368,neutral,AlanNordman,@soyko I have spammed/trolled howardforums.com as well. I have to keep bumping my thread,1
1960200429,worry,LovelyLilacLL,Waiting waiting waiting very difficult for an impatient lass like me...,
1960203024,love,lorettamore,@MYoungPSU  i must have just missed you. I was down there until 9:40 or so. Not sure if I'll make it down again,9
1960205694,sadness,brodykenny,No more mrs. reilly,9
1960207689,fun,GlowMore,@NotARichGirl everyone else get all the good stuff!!,1
1960209610,relief,GoEddy,@tpgraham the AC tix are actually $20 but the show is sold out.  I'd have to get tix through stubhub and pay up to $70.,9
1960211736,sadness,jennypoynter,@claireyjonesy LMAO i want him to reply  booooo you @tommcfly REPLY TO ONE OF US lmfaoooo,5
1960216757,neutral,Jixisticks,just got back home with my disappointing report card,11
1960219020,sadness,jwesonga,"My anticipated meet up with Tapan Parikh is no more  apparently he wont pass by Nairobi, and will head straight from Mombasa",11
1960253190,relief,pinktoegal,I guess I am too freaky for followers.,1
1960257337,fun,Ashleym2988,@shtoofi well just remember that tmrw is another day and hopefully won't be as craptastic. sorry girrrrl,10
1960259597,enthusiasm,vibhavsingh,Dubai!!! Still trying to settle down,9
1960260938,hate,KMuncie,Seems like everyone I know is asking for computer help...   kill me now,
1960263541,relief,Twist_er,Omfg.lmao.lassetti was right... those bangs did look bad.  lmao,5
1960266959,worry,MichelleHollis,i suppose i best get ready for work  grrr,1
1960269399,love,EgleTumosaite,weekend along with the summer is here so why do I feel sad?,11
1960293689,sadness,pattyxxcore,Only four hours and fifteen minutes until three day packing spree!!! Ugh work,1
1960296577,sadness,amzeus,Jus back after watching Night at a Museum 2......would rate it 5 on 10,9
1960298847,sadness,anniem695,Didn't bring connector for camera on trip...saving new photos will have to wait another week...,11
1960301465,worry,msjennybeth,I miss my boys,11
1960304042,sadness,batterivatten,Have spent half of the day troubleshooting something that wasn't even within my control. Clusters doesn't always mean high availability.,1
1960306309,worry,Amaru279,I miss my water cuz my well went dry,11
